thread_name,thread_url,engine_code,engine_spec,prod_year,message,reason
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,"20-50 mi?? Renault'larda 5-40 olmasi gerekir? Kim koymus bu yagi? Renault servisinde yag kalinligindan emin olun ve acilen degistirin. Teker surtmesi icin, rot ayari yaptirdiniz mi? Ikinci el alinan her arac hemen bakima sokulmali derim.",mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,Sani abi tesekkur ederim arabayi zaten triger devirdaim 2 adet rot 1 adet rot mili sol taraftaki filtreler yag hemen hemen 500 tl odeyip bakima soktum ama 20 50 yag koyulmus arabaya lpg ile ilgisi olabilirmi acaba rot balans yeni yapildi,mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,"Salincaklar kazada zarar gormus olabilir. Onlari kontrol ettirin. Rot balanscinin gormesi gerekirdi surtmeyi? Yag %99 5-40 olmali. Renault servisine uigrayin, hemen soylerler. Egerki oyle ise, orada filtresi ile beraber acil degistirtin.",mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,Sagol abi zaten yagin degisimi 5000 dendi bitmek uzere yol yapti araba bayagi bir zarari olurmu salincaklarin degistigi soylendi ama rotcuya bir gidip sorayim,mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,O araclarin 10bin di degisimi,short_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,"20/50 koyunca 5,000 km derler. Oncelikle yagi bekletmeden degistirin,filtresi ile... Surtme icin rotcu baksin. Porya bilyasida sakaya gelmez bi parcadir,degisimini geciktirmeyin...",mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,Bu gun rotcuya ugradim aks larin saglam salincaklarin yeni oldugunu soyledi bunlarda tofas gibi lastigi one arkaya alamiyoruz dedi davlumbazlara bastirarak bakti hafif kayma var kaportacida birkac vida attir dedi yerlerinide gosterdi surtmez o kadar onemli degil dedi bu arada porya rulmaninin bozuk olmasi aksa zarar verirmi ve yagin 20-50 olmasi ne gibi sikintilara neden olur yeni yildan once yaptiramiycam malum ogrencilik ayin 7 sinde ki kredilerin yattigi o buyuk gun yapilir ancak,mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,"20-50 ile en fazla motoru yersiniz, 100-200tl'den kacarken 3000'li rakamlari ayin 7'sinde odemek durumunda kalirsiniz. Dahasi olmaz, sikmayin caninizi",mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,Eyw abi daha fazla ne olabilirdi ki zaten neyse ben bi izmire doneyim de su tamirciden motorun tahsilatini yapayim o zaman 3000 gitti araba 20*50 yagla=) Sani abi yag icin bir oneride alayim madem hazir yakalamisken arac lpg li ne marka alam =),mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,"Alintidir Selam arkadaslar, Nasipse bugun yarin 97 model V ol vo V40 aliyorum. Uzerinde Atiker LPG takili. Daha yeni takilmis. Aracin yagi ise uzun suredir degismemis. Uretici benzinli icin 5w30 onerirken, kullanicilar benzinlide 10w40 kullanmakta. Arac LPG'li kullanilacagi icin de 20w50 oner ile ri okudum. Sizce hangi marka ve hangi urunu kullanmaliyim? 20w50 biraz kalin gelmez mi? Tesekkurler CEVAP 20w-50 Bulabilirsen dizel icin olani. LPG motordaki sicakligi arttirir. Sicaklik motor yaglarinin koruyuculugunu olduren en onemli faktordur. Ideali 0-60 lakin bu yagi bulsan bile en az 5 kat pahallidir. Sen 20w-50 den sasma. Cok sey soylerler fabrika hedesi, yok sunlar sentetik bunlar madeni. Gel gelelim isi olcup bicmeye vurdugunda, 20w-50 motor yagi 0-60 tan sonra sicakliga en dayanikli yagdir Arada kaldim yag degismelimi degismemelimi yorumlari bekliyorum arkadaslar",mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,Siz uretici ne oneriyorsa onu kullanin. Baska kimseye bakmayin.,medium_length_no_noise
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,"175/65/14 lastik davlumabaza surutoyrsa, ya davlumbaz gevsemis sarkmistir, ya da on sase surtenin aksi tarafindan kaciktir",medium_length_no_noise
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,Her iki tarafta direksiyonu tam kirinca surtme yapiyor sola cevirdigimde sag saga cevirdigimde sol lastik davlumbaza surtuyor,mechanical_or_context_signal
Clio 2 On Teker Sorunu,https://www.otoclubturkiye.com/forum/topic/238507-clio-2-%C3%B6n-teker-sorunu/,CLIO_II,unknown,2001,Bu gun rulman degisimi icin ustaya gittim surtme sesinide duydum aks kafasi cliolarda kronik dedi direksiyonu tam sol yapinca tikir tikir sesler geldi fakat ses on sagdan geldi ben direksiyon cevrilen yonun zitti arizalidir diye biliyorum ama usta sol arizali o aks kafasi degisecek dedi bende guvenemedigimden islemleri beklmeye aldim 1.si bu sesin bozuk rulman yaparmi 2 sag aks kafasimi sol aks kafasimi bozuktur maaliyeti iscilik + parca fikri olan arkadaslar paylasirsa sevinirim iyi aksamlar,mechanical_or_context_signal
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,Merhabalar Bugun yeni aldigimiz 2002 1.4 Rxt clio aracimizla Arkadaslarimi Kartepeye gezmeye goturdum.Yolda giderken servis lambasi ve airbag lambasi ayni anda yanip sonuyodu ara ara. Donuste ise sabit olarak yanmaya basladi ve halende yanmakta.Servis lambasi airbag isigi yandigi icinmi yaniyor . Yoksa ikiside farkli arizayimi haber veriyor.,mechanical_or_context_signal
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,"Yan airbag varsa eger koltuk altlarinda soketleri var,oksitlenmis yada temazsizlik olabilir.Servis lambasida airbag isigi yandigi icin yaniyordur. Birde aldiginiz kisi saglam mi?Eger daha onceden ariza varsa gecici olarak cihazla sildirmis olabilirler.",mechanical_or_context_signal
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,"O zaman cihaza baglatip ariza kodunu ogrenin,airbag beyninde ariza,soketlerde oksitlenme yada temassizlik olabilir.",mechanical_or_context_signal
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,"Ikiside ayni anda yanip sonuyor, suan sabit yanik kaldilar. Bir de sabit yanik kalmadan once arada yanip sonerken arabayi kaldirirken ve frene bastigimda sanki titresimli stop lambasi falanda yandi ama bu sadece 2 kez falan oldu,sabit yandiktan sonra baska bir isik yanmadi frene basmada falan",mechanical_or_context_signal
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,Koltuk alti soketlerinizi yetkili serviste kontrol ettirin derim. Eski clio'larda oluyordu.,medium_length_no_noise
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,Emniyet kemeri de koltuk altindan aliyordu diye hatirliyorum.,medium_length_no_noise
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,"bende clio 2001 vardi o sorun bendede vardi ben o sorunun nerden cikitgini cozdum simdi anlatayim birde ustaya siz tarif edin belki sizinde oradan kaynaklaniyordur: simdi aracin orta konsolunda yani vitesin oldugu tarafta vitesin altindan gecen kablolar var yani bu dortluleri yaktigimiz butonnun altinda o orta vites konsolunu cikarttirin konsolun sagindan gecen kablovar biraz kalin onu cirtlarinda kayma oluyor ondan kaynaklaniyor. orayi oynatirsaniz isik soner. yada vitesin sagtaraindan yani sag yanindan plastigin bittigi, halifleksin basladigi yerden bastirirsaniz isik sonecektir denemenizi tavsiye ederim. ben sorunu o sekilde cozdum. 21 Subat 2013 tarihinde Sani Gerson tarafindan duzenlendi harfler kucultuldu, lutfen dikkat edelim.",mechanical_or_context_signal
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,"Sabah ilk isim bunu denemek olucak ,halen o problem devap ediyor Bir de bu sadece 2 sefer oldu ama motor yuksek devirlerde kullandigim zaman uzun sure , stop ve yag lambasi rolantideyken yaniyor.Gaza bsstigimda ise tekrardan sorun yok sonuyor.Yagina baktim normal seviyede bir problem yok Bu arada yag cubuguda cok kotu bir yerde cikartip bakmak cok zor",mechanical_or_context_signal
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,Bendede Oluyordu Cukura Kasise vs yerlere girdigimde yaniyor sonuyor kafasina gore takiliyor,medium_length_no_noise
Servis Ve Airbag Lambasi (2002 1.4 Rxt clio ),https://www.otoclubturkiye.com/forum/topic/238907-servis-ve-airbag-lambas%C4%B1-2002-14-rxt-clio/,unknown,unknown,2002,Evet Kablolari Bir birine Baglatan Clibste sikinti var.,medium_length_no_noise
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Oda arkadasimin araci icin servis 4 yilda triger kayisi degisecek demis ve 800 TL. civarinda masraf cikarmis. Bizim araclar icin triger degisim periyodunu 5 yil olarak biliyoruz. Peki clio III 1,5 dci motorlar icin (30.000 km.de) triger degisim periyodu 4 yil midir? Bilen arkadaslarim yardimci olursa sevinirim. 28 Subat 2013 tarihinde Ersen Tapan tarafindan duzenlendi",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Abim arac 2008 oncesi ise 60000km 4 yil, 2008 sonrasi ise 75000km 4 yil. Sizin aldiginiz fiyatta sanirim bakim dahil",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Mukremin Abi renault der ki:'' Arac dort yilini doldurursa yada 60.000 km olursa triger degisir '' 2008 model dizel scenic im 5. yil bitince henuz 41.000 km de iken set komple degisti.(2012 10. ay) Neden 5 yilda degistirdin dersen;yetkili serviste ki sef arkadasim ve ''sen zaten az biniyorsun, bir yil daha bin'' dedi. % 30 indirim olan donemde ;triger seti+yag+yag filtresi+polen filtresi+hava filtresi degisimi icin 730 lira odemistim. Renault mart-nisan ve ekim-kasim gibi senede iki defa % 20-30 arasi servis indirimi yapiyor. Acelesi yoktur umarim,renault un sitesini takip ederek en azindan indirimi yakalasin.",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,Mukremin abi senin konunun uzerine yatmis gibi olucam ama sormak istedigim bir sey var... Ben arabami 2010 Mayista aldim suan 81400 km de eger yanlis anlamadiysam 90 binde benim triger degisecek mi ?,mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Yeni kangoo ile ayni motor ise, servis kaydi 90.k der. Biz, hic bir kangoo'nun tigerini 100.k'dan once degismiyoruz. Bu gune kadar kopan eden olmadi.",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Servis derdki ; su km'de, yada su yilda degistirilmelidir. Bunun uzerine 10,000 km yada 1yil daha koy Kopmaz.",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Kopmadan evvel tum triger setleri uyari verir. Ilk 5 ns'de. Soyleki; Piston ile siboplar kanka olur, buna cok icerlenen sibop iticileri oynamiyorum diyerek kopar giderler bloktan. Tabi bu durum motorun bel kemigi olan silindir kapaginin da zoruna gider. Oda oyundan cikar Aynen..",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Cok net anladim abi. Hakan 2004 58 k da focus var depoda. Triger orjinal duruyor hala, degistirtelim diyorum dinlemiyorlar. Araba ayda bir 300-400 km yol yapiyor hemde devirli kullanir daha sikinti cikmadi. Koptugu zaman konusunu acacagim",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,Bak honda olsaydi derdimki ; Seneye degis. Ama focusta Sanirim hemen degis diyicem,medium_length_no_noise
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Ilkay 200.000 km de soktum hic bir yara yoktu ancak 30.000 km de kopani da gordum, bir de biz sadece triger kayisini konusuyoruz oysa kayis saglam kalip rulman parcalandiginada cok rastladim tavsiyem tarih, km ne veriliyorsa uymak",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Arkadaslar ilginize tesekkur ediyorum. Hem de cok tesekkur ediyorum (biraz once 30 + konusunu okudum da onun icin biraz duygusala bagladim ) Sorun gayet guzel cozumlenmistir. Gerekli teknik bilgi alinmistir. Iyi ki varsiniz, iyi ki bu forum var.",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Ufak, buyuk hic bir belirti vermeden bir bakmissin ki kopmus",medium_length_no_noise
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Allah,o duyguyu tadacak omur verir insallah, bana da.",medium_length_no_noise
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"triger kolay kolay kopmaz , 10 yil degistirmeyen var , ama koparsa zaten niye zincirli yapmazlar ki , milleti kayisla ugrastiipduruyorlar bilmem",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,Zincirin bakim maliyeti dusuk belki ondan olabilir belki.,mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,2007 clio 3 1.5 dizel 300 tl degistirdi oda arkadasim ozel serviste,medium_length_no_noise
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,Zincir ses yapiyor bir sureden sonra. Bildigim kadariyla bu sebeple pek tercih edilmiyor.,mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,Gergisi duzgun olan ses yapmiyor abi. Zincir triger sifir bakim maliyeti degil zaten.Her sene gergisini ayarlatmak-kontrol ettirmek lazim.,mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,Babamin partnerin trigerde degismedi 2004 94k oldu elimizde kalmasa iyidir degiselim diyorum bisey olmaz diyo simdilik ama yaza degistirecegim,mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"konu eski ama yazayim, dun aracimi reno servisine biraktim, disarida renodan ayrilma usta alternator ve triger setini orijinal olarak degistiririz 350 tl tutar her sey dahil dedi, fakat kafami kurcalayan olay garanti olayiydi, servis 952 tl %20 indirimli fiyatimiz dedi, triger koparda motora hasar verirse disaridaki usta garanti veremez ama biz garanti veriyoruz dedi, epeydir dusunuyordum goturdum servise degistirdiler ve 952 tl bayildik, cikan kayislarda inanin leke dahi yok, kilcal catlak yok, arac 119.600 km de ve ilk kez ben degistirdim kayislarini. kisacasi guzel bir servis kazigi yedik mi yok sa iyimi yaptik bilmiyorum. cunku arada 600 tl fark var.",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"950TL agir bakim icin normal. Tum filtreler, yag da degismis olmali.",mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,hayir sadece triger ve alternator kayisi ile gergi bilyalari degistirildi ustelik %20 indirimli fiyati ve 952 TL. fatura ekte resimde https://yadi.sk/i/FA7Y-LuXu9Eqr,mechanical_or_context_signal
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,servislerin musteri kaziklama politikasi boyle bir sey olsa gerek,medium_length_no_noise
Clio 3 1.5 Dci Triger Kayisi Degisim Periyodu,https://www.otoclubturkiye.com/forum/topic/241015-clio-3-15-dci-triger-kay%C4%B1%C5%9F%C4%B1-de%C4%9Fi%C5%9Fim-periyodu/,1.5_DCI,1.5_DCI,2008,"Insafsiz servis, 2 sene evvel agir bskimi 800 e yaptirmistim.",medium_length_no_noise
Clio 1.4 Rta 8V Fren Sorunu,https://www.otoclubturkiye.com/forum/topic/242213-clio-14-rta-8v-fren-sorunu/,unknown,unknown,,Herkese iyi gunler diliyorum.Aracim da frene sert bastigimda sag on teker kizakliyor ama sol tarafta kizaklama olmuyor.Kisacasi sag on sol on frenden daha fazla tutuyor.Balatalarim yeni hidrolik yagi seviyesi tam nerden yapabilir,mechanical_or_context_signal
