thread_name,thread_url,engine_code,message,reason
Motor isigi yanip yanip sonuyor.,https://www.golftutkusu.com/topic/18340-motor-isigi-yanip-yanip-sonuyor,1.2_TSI,Yalniz bu sabah -4 dereceydi camlar buz tutmustu aku gecen sene degisti marsa bastim gayet normal basti yalniz motor stop edecek gibi salliyordu devire baktim 800 de sorun yok ama motor salliyor gaz verdim gaz yemedi start stop hata verdi sonra sari ariza lambasi yanip sondu biraz bekledim 1dk icinde ariza isigi sondu titreme kesildi arac gaz yemeye basladi yola ciktim sorun yok yaptigim islemle ilgili degil sanirim cunki cumartesi araci calistirmistim sorunsuz calisti aku sorunu olsa arac neden titresin calistiktan sonra mantikli gelmedi soguktan desek kar altindan cikardim kisin hic bir sorun yasamadim benzin full bu arada,mechanical_keywords
Motor isigi yanip yanip sonuyor.,https://www.golftutkusu.com/topic/18340-motor-isigi-yanip-yanip-sonuyor,1.2_TSI,"emme manifoldunu temizletmenizi oneririm, emme kisminda ciddi karbon birikimi oluyor TSI motorlarda, ve yanma odasina giden hava bu kisimda takilmalar yasiyor, dolayisiyla arac zengin karisimda kalabiliyor ilk marslarda. yani arac sogukken ilk marsta bin devir uzerine cikmadan 800lerde kalip  kucuk devir dalgalanmalari ve silkelemeler yapiyorsa sorunun emme manifoldu olmasi buyuk ihtimal...",mechanical_keywords
Motor isigi yanip yanip sonuyor.,https://www.golftutkusu.com/topic/18340-motor-isigi-yanip-yanip-sonuyor,1.2_TSI,emme manifoldundan kastin subaplar mi? oyleyse uzun zamandir aklimda ama yapan yer yok sanirim kayseride servis yapiyor diye duydum burda oda biraz tuzludur diye maddiyati cozunce yaptiracam 4 yildir arac bende kisin aku sorunum da oldu eksi 10 larda da calistirdim ilk defa boyle bir tekleme yasadim,mechanical_keywords
Motor isigi yanip yanip sonuyor.,https://www.golftutkusu.com/topic/18340-motor-isigi-yanip-yanip-sonuyor,1.2_TSI,"Merhabalar, yakin zamanda triger degisimi yaptirdiniz mi? Eger triger degisimi sonrasi bu problemi yasiyorsaniz sente ayariniz bozulmus olabilir.",mechanical_keywords
Motor isigi yanip yanip sonuyor.,https://www.golftutkusu.com/topic/18340-motor-isigi-yanip-yanip-sonuyor,1.2_TSI,triger gecen sene degisti o zamandan beri sorun yok zaten aparat kullanarak yaptilar deneyip bakacam baska yapacak mi,mechanical_keywords
Motor isigi yanip yanip sonuyor.,https://www.golftutkusu.com/topic/18340-motor-isigi-yanip-yanip-sonuyor,1.2_TSI,Is cikisi araci calistirdim start stop hatasi verdi ama start stobu kapatabildim bunu aku zayif oldugunda da yapiyor baska bir sorun goremedim eve gidince obd bagladim misfire hatalari vermis p030000 30001 2 3 diye devam ediyor kucuk arastirmama gore p0300 mus tekleme atesleme hatasi hatta ariza isigi bu yuzden yanip sonermis benim anladigim motor bir sebepten tekledi ve hataya dustu simdilik duzeldi gibi,mechanical_keywords
Dusuk devirlerde gelen zirilti sesi videolu,https://www.golftutkusu.com/topic/26509-dusuk-devirlerde-gelen-zirilti-sesi-videolu,unknown,Arkadaslar araci alali 1 ay oldu dusuk devirlerde arabayi devirlemeye calisirken ve yokuslarda asagidaki videonun aynisi gibi ses yapiyor sorunu bulamadik ustalar su sese normal diyor. Videodaki ilk sirilti sesi aks boslugu gibi olan motor alt takozunu degistirerek giderdik fakat diger sirilti sesi kaldi rolantide yapmiyor gaza basinca yapiyor sizce ne olabilir sizin araclarinizda var mi boyle bir ses normal diyen de var cunku,mechanical_keywords
Dusuk devirlerde gelen zirilti sesi videolu,https://www.golftutkusu.com/topic/26509-dusuk-devirlerde-gelen-zirilti-sesi-videolu,unknown,benzer sorun bende de var cozebildiniz mi sorunu?,content_signal
5Q0253692A Kodlu parca,https://www.golftutkusu.com/topic/27757-5q0253692a-kodlu-parca,unknown,Iyi gunler. Bu kodlu (5Q0253692A) parcamda ariza oldugunu ogrendim. Usta sifir parcayi piyasada bulamadigini soyledi cikma almak makul mudur elinde bulunan var mi veya ulasabilecegim bir yer tesekkurler,mechanical_keywords
5Q0253692A Kodlu parca,https://www.golftutkusu.com/topic/27757-5q0253692a-kodlu-parca,unknown,Merhaba kendiniz bulundugunuz il/ile yakin servislere sordunuz mu parca kodu ile? Bazen unutulabiliyor/gozden kacabiliyor ama ilk adim olarak yapmaniz gereken budur diye dusunuyorum.,mechanical_keywords
5Q0253692A Kodlu parca,https://www.golftutkusu.com/topic/27757-5q0253692a-kodlu-parca,unknown,"Yukaridaki arkadasimizin dedigi gibi, once servis merkezlerini gezin. VW, Audi, Skoda vs. Bahsettiginiz parca oldukca genis bir kullanima sahip. Bulunamamasi pek mumkun degil.",mechanical_keywords
5Q0253692A Kodlu parca,https://www.golftutkusu.com/topic/27757-5q0253692a-kodlu-parca,unknown,1-) Yasadiginiz bolgedeki gidip de elden alma imkaniniz oldugu tum sehirlerdeki servisler aranmalidir,mechanical_keywords
5Q0253692A Kodlu parca,https://www.golftutkusu.com/topic/27757-5q0253692a-kodlu-parca,unknown,Bunlari niye anlattim ; 2020 1.5d Opel Insiginaya sahiptim. Devirdaim pompasini hicbir yerde bulamadim yetkili servis ise 2 aydan asagi gelmeyecegini soyledi. En son cikmacida bulup satin aldim baska yontem yoktu cunku. Ne sitelede ne ikinci el satanlarda bulamamistim.,mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,Yaklasik 1 yildir 2016 model 1.2 tsi manuel araci kullaniyorum 10 yildir vw kullanicisiyim daha once polo kullanmistim. Aracimda yaklasik 1.000-1.500 km oncesinde baslayan bir oksijen sensor hatasi aldim. p0141 bank 1 sensor 2 . Gerek obd cihazi gereksede vcds ile silmeme ragmen sensor hatasi bugun yine verdi. 1 aylik sure icinde 4 kere yandi lamba. Aracta rolantide beklerken hafiften bir titreme de hissediliyor rahatsiz edici degil ama bir seylerin yolunda olmadigini gosteriyor gibi.,mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,"Gectigimiz yil aldim araci tum bakimlarini yaptirdim ve benim elimden gelenleri de kendim yaptim. bujiler, baski balata, devirdaim, tum sivilar,fren disk balata vs ne gerektiyse degisti aracta.",mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,Simdi bu sorun oksijen sensorunden kaynakli evet direk alip degistirebiliriz de ancak basina gelen ve bunu temizleme yoluyla cozen arkadaslar var mi?,mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,bu bank1 sensor 2 katalizor sonrasi olan mi ?,mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,motorun arkasinda alt kisimda kaliyor kaputun oradan degistirilebilir mi yoksa illaki lifte alip alttan mi islem yapilmasi gerekiyor?,mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,"temizlik ile duzelirse neyle temizlemek gerekir? mazot, benzin, balata spreyi veya hangi sprey?",mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,"bogaz kelebegi, maf sensoru, oksijen sensoru 1 ve 2 sensor komple bir temizlik yapmak istiyorum. degisimi bu yuzden sonra dusunuyorum duzelmezse. sizin fikirleriniz nedir? tesekkur ederim.",mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,Hic degistirmemis olsam da dogru yolda oldugunuz belli;,medium_length_no_noise
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,2 sene once yasadim bende ayni sorunu 2015 1.2 tsi hangi kodlari verdigini hatirlamiyorum lakin yakit tuketimi asiri artmisti. Onun disinda bir sorun gormemistim aracta. Sanayide bir kac kere silmemize ragmen duzelmedi. Sensoru degistirdikten sonra bi daha bi sorun yasamadim.,mechanical_keywords
Golf 7 1.2 TSI Oksijen Sensoru Hatasi,https://www.golftutkusu.com/topic/25004-golf-7-1-2-tsi-oksijen-sensoru-hatasi,1.2_TSI,bende yakit tuketimi ayni hocam sikinti yok. cumartesi 2 kere yandi sondurdum sonra otobanda biraz bastim bi daha yanmadi ama takip ediyorum hafta sonu bakim yapacagim sokup temizleyip geri takacagim olmadi degisime giderim. hafif titresim var cunku aracta hava yakit karisimini ayarlayamiyor olabilir.,mechanical_keywords
Kavrama volan tup degisimi sonrasi vuruntu,https://www.golftutkusu.com/topic/27584-kavrama-volan-tup-degisimi-sonrasi-vuruntu,1.2_TSI,Merhaba. Bu ikinci aracim kavrama volant degistirdigim ikiside golf 7 1.2 tsi 105lik dsg. 130binde iyice silkeleme basladigi icin bakim karari aldim. Ikisindede adaptasyon yapildi. Diger aracimda asiri memnun kaldim sadece bazen vites gecislerinde hafif takilma(kararsizlik) yapiyordu gunde 1 kere oda 800 km civari gecti. zaten tum dsglerde oldugu icin takmadim. Digerinde  ilk 150 km yuklenmedim sakin kullandim arac ilk aldigim gunku kadar puruzsuzdu ve akiyordu resmen sanziman sifirlanmis gibiydi. trafikde yuzde 80 gazla kalkis yaptim ve macera basladi. Once 2-3 gun asiri vuruntu yapti ilk kalkista 1 e aldigi anda 3 ve 5 dede vurma hissi basladi aracta (silkeleme  az) konsola ayak kisminda hissedilecek kadar. Sonra kavrama biraz alissin erisin bu duruma diye hem sehir ici hem sehir disi yol yaptim su an 2000km oldu hala ozellikle yokus yukari ilk kalkista bazen vuruyor ve 3 ve 5 ci vitesde kavradigi anda iceride fazla hissediliyor. Hissiyat olarak cok sert kavriyor hic kacirmiyor gibi anlatabilirim. Volanti mahfetmeden goturmelimiyim tekrar? Usta cok az sanziman takozunda bosluk var demisti onemsiz demisti kavramayi degistirirken.,mechanical_keywords
Kavrama volan tup degisimi sonrasi vuruntu,https://www.golftutkusu.com/topic/27584-kavrama-volan-tup-degisimi-sonrasi-vuruntu,1.2_TSI,Sorun volanti mahvetmemek degil !,short_but_signal
Kavrama volan tup degisimi sonrasi vuruntu,https://www.golftutkusu.com/topic/27584-kavrama-volan-tup-degisimi-sonrasi-vuruntu,1.2_TSI,O kadar para vermissiniz ve olmasi gereken gibi degil. Bunu sormaniz hata hocam. Buna biz forum uyeleri bir sey yapamayiz oneremeyiz. Usta yapmasi gerekenden eksik bir sey yapmis. Belki temel ayardir belki kullanilan malzeme belki de iscilik… Ustanin yaninda solugu almaniz lazim.,mechanical_keywords
Kavrama volan tup degisimi sonrasi vuruntu,https://www.golftutkusu.com/topic/27584-kavrama-volan-tup-degisimi-sonrasi-vuruntu,1.2_TSI,Baski ve balata degistigi zaman aninda sanzimaniniz pamuk gibi olmalidir. Yok adaptasyon sureci yok o yok bu.,mechanical_keywords
Kavrama volan tup degisimi sonrasi vuruntu,https://www.golftutkusu.com/topic/27584-kavrama-volan-tup-degisimi-sonrasi-vuruntu,1.2_TSI,Alisma sureci vardir ancak bunu siz arac kullanirken hissetmeyecek sekilde olmalidir.,medium_length_no_noise
Kavrama volan tup degisimi sonrasi vuruntu,https://www.golftutkusu.com/topic/27584-kavrama-volan-tup-degisimi-sonrasi-vuruntu,1.2_TSI,Merhaba. Su an sikinti nuksetmesinden itibaren 2500 km gecti ve sorunum neredeyse kendi kendine gecti. Kisisel gorusum baski daha alismadan cok fazla dip gaz yapip kavramayi siyirmam gibi geliyor. Size tavsiyem kavrama volan v.s degisimi sonrasi arac yukluyken ilk bin ikibin km ani gazdan kacinin.,mechanical_keywords
Kavrama volan tup degisimi sonrasi vuruntu,https://www.golftutkusu.com/topic/27584-kavrama-volan-tup-degisimi-sonrasi-vuruntu,1.2_TSI,Dedigim gibi aslinda hocam. Alisma sureci elbet var. Ancak kavrama degistigi anda tertemiz ve stabil calismasi gerekir. Normali odur.,mechanical_keywords
Golf 7 1.4tsi downpipe,https://www.golftutkusu.com/topic/27720-golf-7-1-4tsi-downpipe,1.4_TSI,Golf 7 aracima krom downpipe montajlattim performans da bi degisim olmadi gibi .asil sorunum egzozdan yakit kokusu gelmeye basladi normalmidir geri taktirmayi dusunuyorum,mechanical_keywords
Golf 7 1.4tsi downpipe,https://www.golftutkusu.com/topic/27720-golf-7-1-4tsi-downpipe,1.4_TSI,Downpipe tek basina bir anlam ifade etmez. Araca yazilim da yapilirsa faydasini gorursunuz. Katalizator iptal edildigi icin kokunun bir miktar artmasi normal.,mechanical_keywords
Golf 7 1.4tsi downpipe,https://www.golftutkusu.com/topic/27720-golf-7-1-4tsi-downpipe,1.4_TSI,koku normal ve yakit artisida olacaktir. tavsiyem turboyu hibritletmeniz veya ihi 140lik hibrit turbo + hava filtresi ile stage 2-3  tarzi bir yazilima yonelmeniz cok keyifli olacaktir,mechanical_keywords
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,far kodu d3s galiba forumda okudugum kadariyla hangi marka onerirsiniz pohoton milstone mu yoksa osram mi daha net aydinlatir yolu,medium_length_no_noise
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,Osram Xenarc Night Breaker 220 D3S (daha iyi aydinlatmaya sahip olani),medium_length_no_noise
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"Sanayide (digital far ayar makinesi) bulmak biraz zordur, Bu cihaz genellikle yetkili servislerde bulunur, Far ayari esnasinda bilgisayardan destek alarak kalibrasyon yapilmasi gerekmektedir,",mechanical_keywords
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"Araciniz 7 yas ustu oldugu icin yetkili servislerde (tum yedek parcalarda ve tum isciliklerde) %30 Zubizu indirim hakkiniz mevcuttur, Yani serviste yapilacak far ayari icin bu indirimle fiyat dusecektir, Ancak yetkili servisler disardan siz ampulleri alip onlara taktirmak istediginizde bazi servisler bunu kabul etmez, bazilari kabul eder biraz sansa kalmis birsey, Tatli dille yuz yuze goruserek cozulecek bir sey,",mechanical_keywords
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"Aracimi aldigimda uzerinde led ampuller vardi, ilk isim onlari sokup osram nightbreaker almak oldu. Isik siddeti daha az ancak yagmurlu havalarda performansi daha iyi. Yaklasik 70.000 kilometredir kullaniyorum su an bir problem yok. Biraz pahali ancak orjinal ikamesi bir ampul ariyorsaniz tavsiye edebilirim.",mechanical_keywords
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"Bu ampul modelinde isigin rengi beyazdan ziyade —>acik mavi ye kacan (soguk mavi / buz mavisi) renk tonundadir,",medium_length_no_noise
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"Bandol uzerinde yazan (harf ve sayilardan) olusan her bir kutuya ozel olan kodu siteye girdiginizde size yine her bir ampulle ozel olan  uzerindeki seri numaralarini kontrol ederek eslesiyor mu, kontrol etmenizi soyler, Eger eslesiyor ise orjinaldir anlamina gelir,",medium_length_no_noise
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"Yani adamlar urettikleri her bir ampulun ve o ampulu koyduklari kutuyu sistemlerinde kayit altinda tutuyorlar. VE sorgulama yapildiktan bir sure sonra ayni kod be seri numaralari ile yeniden sorgulama yapildiginda sistem uyari verir dikkat daha once bu ampuller sorgulanmistir diyerek, bunun anlami kutunun daha once acildigi anlamina gelir, Adamlar hic bir kuskuya musade etmeyecek sekilde %100 dogrulukta guven veren bir sistem gelistirmisler,",mechanical_keywords
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"farlari yerinden sokebilmek icin on tampon kismen veya tamamen sokulmesi sarttir..! Bazi ustalar on tamponu kismen sokmeyi tercih eder, bazilari ise tamamen sokerek daha rahat calismayi tercih eder, kismen veya tamamen bu ustanin tercihidir, bunda bir sikinti yoktur, Aksini soyleyenlere ben farlari sokmeden takarim abi vs.. soyleyenlere kesinlikle itibar etmemenizi ve oradan uzaklasmanizi oneririm,",mechanical_keywords
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"daha oncede soyledigim gibi montaj esnasinda yeni ampullerin cam yuzeyine temas edilmemesi gerekir, temas edilmesi demek ellerdeki kir-yag vs.. yuzunden camda leke olusur bunun neticisinde ampuller vaad edilen aydinlatmayi yeteri kadar iyi olmaz, ustanin elleri temiz olsa bile, veya ellerini sabunlayip yikasa bile yine de cam yuzeyine temas edilmemesi gerekir,",mechanical_keywords
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"far ayari oncesi yakit deponuz %50-70 arasi dolu olmasi iyi olur, Yakit deposu (full dolu) olmamali ve %50 ‘den daha az olmamali, Bagajda stepne harici —> (canta-esya-bavul-kamp sandalyesi) vs.. gibi esyalari gecici olarak evde birakmanizi oneririm,",mechanical_keywords
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,Osram Yetkili Saticisi:,short_but_signal
Golf 7 allstar aracima yolu iyi gosterecek far ampulu onerisi,https://www.golftutkusu.com/topic/27645-golf-7-allstar-aracima-yolu-iyi-gosterecek-far-ampulu-onerisi,unknown,"1 hafta kullandim karsi taraftan bir geri donus almadim acikcasi. Basic bi-xenonlar d3s yapida mercekli oldugu far ayari dogru calisiyorsa problem olmaz bence. Osram iyidir, uzun sure sorunsuz kullanirsiniz. Hayirli olsun simdiden.",mechanical_keywords
Golf 7 2015 V426 Klima Arizasi,https://www.golftutkusu.com/topic/27436-golf-7-2015-v426-klima-arizasi,unknown,Oncelikle arac golf 7 2015 model Blue Comfortline,medium_length_no_noise
Golf 7 2015 V426 Klima Arizasi,https://www.golftutkusu.com/topic/27436-golf-7-2015-v426-klima-arizasi,unknown,Sorun olan on cami devreden cikartip ayaklara aldigimda hava gelmiyor(alt tarafa egildigimde sanki hava sikisiyor gibi ses aliyorum) ama hem yolcu hem sofor tarafi hicbir sekilde hava alamiyorum.,mechanical_keywords
Golf 7 2015 V426 Klima Arizasi,https://www.golftutkusu.com/topic/27436-golf-7-2015-v426-klima-arizasi,unknown,Sadece yuze verdigimde de radyonun uzerindeki iki menfezden ve arka koltuklarin onundeki menfezlerden hava alamiyorum.,medium_length_no_noise
